LastName,FirstName,Other_Info,Age,Gender,Hometown,Boarded,Lifeboat,Body,Class,Survived,Passenger,Crew,crew_responsibility
Bennett, Mr. George Alfred,,30,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Benville, Mr. E.,,42,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Bessant, Mr. William Edward,,39,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Bevis, Mr. Joseph Henry,,22,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Trimmer
Biddlecombe, Mr. Charles,,33,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Biggs, Mr. Edward Charles,,21,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Billow, Mr. J.,,20,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Trimmer
Binstead, Mr. Walter,,19,M,"Southampton, Hampshire, England",Southampton,3,,0,0,0,1,Trimmer
Black, Mr. Alexander,,28,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Black, Mr. D.,,41,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Blackman, Mr. H.,,24,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Blake, Mr. Percival Albert,,22,M,"Southampton, Hampshire, England",Southampton,15,,0,0,0,1,Trimmer
Blake, Mr. Seaton,,26,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Mess Steward
Blake, Mr. Thomas,,36,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Blaney, Mr. James,,29,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Blann, Mr. Eustace Horatius,,21,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Bott, Mr. W.,,44,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Greaser
Bradley, Mr. Patrick Joseph,,39,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Brewer," Mr. Henry ""Harry""",,30,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Trimmer
Briant, Mr. Albert,,34,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Greaser
Brooks, Mr. J.,,25,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Trimmer
Brown, Mr. John,,25,M,"Southampton, Hampshire, England",Southampton,,267MB,0,0,0,1,Fireman/Stoker
Brown, Mr. Joseph James,,25,M,"Eastleigh, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Burroughs, Mr. Arthur,,35,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Burton, Mr. Edward John,,32,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Butt, Mr. William John,,30,M,"Freemantle, Hampshire, England",Southampton,,77MB,0,0,0,1,Fireman/Stoker
Calderwood, Mr. Hugh,,30,M,"Belfast, Ireland",Belfast,,,0,1,0,1,Trimmer
Canner, Mr. J.,,40,M,"Woolston, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Carr, Mr. Richard Stephen,,37,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Trimmer
Carter, Mr. James,,46,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Casey, Mr. T.,,28,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Trimmer
Castleman, Mr. Edward,,37,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Greaser
Cavell, Mr. George Henry,,22,M,"Sholing Hampshire, England",Southampton,15,,0,0,0,1,Trimmer
Cherrett, Mr. William Victor,,24,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Chisnall, Mr. George Alexander,,35,M,"Itchen, Hampshire, England",Belfast,,111MB,0,0,0,1,Boilermaker
Chorley, Mr. John,,25,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Clark, Mr. William,,39,M,"Southampton, Hampshire, England",Southampton,15,,0,0,0,1,Fireman/Stoker
Coe, Mr. Harry,,21,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Trimmer
Coleman, Mr. John,,57,M,"Southampton, Hampshire, England",Belfast,,,0,1,0,1,Mess Steward
Collins, Mr. Samuel,,35,M,"Southampton, Hampshire, England",Southampton,1,,0,0,0,1,Fireman/Stoker
Combes, Mr. George,,21,M,"Southampton, Hampshire, England",Southampton,3,,0,0,0,1,Fireman/Stoker
Cooper, Mr. Harry,,26,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Cooper, Mr. James,,25,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Trimmer
Copperthwaite, Mr. B.,,22,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Trimmer
Corcoran, Mr. Dennis,,33,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Cotton, Mr. A.,,26,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Trimmer
Couch, Mr. Joseph Henry,,45,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Greaser
Couper, Mr. Robert,,30,M,"Southampton, Hampshire, England",Southampton,3,,0,0,0,1,Fireman/Stoker
Coy, Mr. Francis Ernest George,,26,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Junior Assistant 3rd Engineer
Crabb, Mr. H.,,23,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Trimmer
Creese, Mr. Henry Philip,,44,M,"Southampton, Hampshire, England",Belfast,,,0,1,0,1,Deck Engineer
Crimmins, Mr. James,,21,M,"Southampton, Hampshire, England",Southampton,13,,0,0,0,1,Fireman/Stoker
Cross, Mr. W.,,39,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Cunningham, Mr. B.,,30,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Curtis, Mr. Arthur,,25,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Davies, Mr. Thomas,,33,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Leading Fireman
Dawson, Mr. Joseph[16],,23,M,"Dublin, Ireland",Southampton,,227MB,0,0,0,1,Trimmer
Diaper, Mr. J.,,25,M,"Southampton, Hampshire, England",Southampton,,,0,0,0,1,Fireman/Stoker
Dickson, Mr. W.,,36,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Trimmer
Dilley, Mr. John,,30,M,"Southampton, Hampshire, England",Southampton,,,0,0,0,1,Fireman/Stoker
Dillon, Mr. Thomas Patrick,,25,M,"Southampton, Hampshire, England",Southampton,4,,0,0,0,1,Trimmer
Dodd, Mr. Edward Charles,,38,M,"Southampton, Hampshire, England",Belfast,,,0,1,0,1,Junior 3rd Engineer
Dodds, Mr. Henry Watson,,27,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Junior Assistant 4th Engineer
Doel, Mr. Frederick,,22,M,"Southampton, Hampshire, England",Southampton,C,,0,0,0,1,Fireman/Stoker
Dore, Mr. A.,,22,M,"Southampton, Hampshire, England",Southampton,,,0,0,0,1,Trimmer
Doyle, Mr. Laurence,,27,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Duffy, Mr. William Luke,,28,M,"Southampton, Hampshire, England",Belfast,,,0,1,0,1,Writer/Engineer's Clerk
Dyer, Mr. Henry Ryland,,24,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Senior Assistant 4th Engineer
Dymond, Mr. Frank,,25,M,"Itchen, Hampshire, England",Southampton,15,,0,0,0,1,Fireman/Stoker
Eagle, Mr. Alfred James,,22,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Trimmer
Eastman, Mr. Charles,,44,M,"Millbrook, Hampshire, England",Southampton,,,0,1,0,1,Greaser
Elliott, Mr. Everett Edward,,23,M,"Edmonton, London, England",London,,,0,1,0,1,Trimmer
Ervine, Mr. Albert George,,18,M,"Belfast, Ireland",Belfast,,,0,1,0,1,Assistant Electrician
Evans, Mr. Williams,,32,M,"Southampton, Hampshire, England",Southampton,,31MB,0,0,0,1,Trimmer
Farquharson, Mr. William Edward,,39,M,"Belfast, Ireland,",Southampton,,,0,1,0,1,Senior 2nd Engineer
Fay, Mr. Thomas,,30,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Greaser
Ferrary, Mr. Anton,,33,M,"Southampton, Hampshire, England",Southampton,,308M{?}[17],0,0,0,1,Trimmer
Ferris, Mr. William,,38,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Leading Fireman
Fitzpatrick, Mr. Charles W.N.,,30,M,"Southampton, Hampshire, England",Southampton,B,-,0,0,0,1,Mess Steward
Flarty, Mr. Edward,,52,M,"Southampton, Hampshire, England",Southampton,?,,0,0,0,1,Fireman/Stoker
Ford. Mr. H.,,,22,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Trimmer
Ford, Mr. Thomas,,30,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Leading Fireman
Foster, Mr. A.,,37,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Engineering Storekeeper
Fraser, Mr. James,,29,M,"Southampton, Hampshire, England","Belfast, Ireland",,,0,1,0,1,Junior Assistant Third Engineer
Fraser, Mr. James,,29,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Fredricks, Mr. Walter Francis,,20,M,"Southampton, Hampshire, England",Southampton,15,,0,0,0,1,Trimmer
Fryer, Mr. Albert Ernest,,26,M,"Southampton, Hampshire, England",Southampton,13,,0,0,0,1,Trimmer
Geer, Mr. Alfred Ernest,,24,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Godley, Mr. George,,38,M,"Southampton, Hampshire, England",Southampton,?,,0,0,0,1,Fireman/Stoker
Godwin, Mr. Frederick Charles,,36,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Greaser
Golder, Mr. Martin W.,,32,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Gordon, Mr. J.,,29,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Trimmer
Goree, Mr. Frank,,28,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Greaser
Gosling, Mr. Bertram James,,22,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Trimmer
Gosling, S.,,26,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Trimmer
Gradidge, Mr. Ernest E.,,32,M,"Southampton, Hampshire, England",Southampton,,276MB,0,0,0,1,Fireman/Stoker
Graham, Mr. Thomas Gibson,,28,M,"Belfast, Ireland",Belfast,,,0,0,0,1,Fireman/Stoker
Green, Mr. George,,41,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Trimmer
Gregory, Mr. David,,43,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Greaser
Gumery, Mr. George,,24,M,"Birmingham, England",Southampton,,,0,1,0,1,Mess Steward
Hagan, Mr. John,,30,M,"Southampton, Hampshire, England",Belfast,3,,0,0,0,1,Fireman/Stoker
Hall, Mr. Joseph,,32,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Hallett, Mr. George,,23,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Hands, Mr. Bernard,,34,M,"Killeshandra, Cavan, Ireland",Southampton,,,0,1,0,1,Fireman/Stoker
Hannam, Mr. George,,30,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Harris, Mr. Edward,,29,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Harris, Mr. Frederick,,34,M,"Southampton, Hampshire, England",Southampton,14,,0,0,0,1,Fireman/Stoker
Harrison, Mr. Norman,,39,M,"Southampton, Hampshire, England",Belfast,,,0,1,0,1,Assistant Second Engineer
Harvey, Mr. Herbert Gifford,,34,M,"Belfast, Ireland",Southampton,,,0,1,0,1,Junior Assistant Second Engineer
Haslin, Mr. James,,45,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Trimmer
Hart, Mr. James,,58,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Head, Mr. Arthur,,24,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Hebb, Mr. A.,,20,M,"Southampton, Hampshire, England",Southampton,B,,0,0,0,1,Trimmer
Hendrickson, Mr. Charles Osker,,29,M,"Northam, Southampton, Hampshire, England",Southampton,1,,0,0,0,1,Leading Fireman
Hesketh, Mr. John Henry,,33,M,"Kirkdale, Liverpool, England",Belfast,,,0,1,0,1,Junior Second Engineer
Hill, Mr. James,,25,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Trimmer
Hinton, Mr. Steven William,,31,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Trimmer
Hosking, Mr. George Fox,,36,M,"Southampton, England",Southampton,,,0,1,0,1,Senior Third Engineer
Hunt, Mr. Albert,,22,M,"Southampton, Hampshire, England",Southampton,C,,0,0,0,1,Trimmer
Hunt, Mr. T.,,28,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Hurst, Mr. Charles,,41,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Hurst, Walter,,27,M,"Southampton, Hampshire, England",Southampton,B,,0,0,0,1,Fireman/Stoker
Ingram, Mr. Charles,,20,M,"Southampton, Hampshire, England",Southampton,,204MB[18],0,0,0,1,Trimmer
Instance, T.,,33,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Jackopson, Mr. John Henry,,30,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Jago, Mr. Joseph,,59,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Greaser
James, Mr. Thomas,,27,M,"Cardiff, Glamorgan, Wales",Southampton,,,0,1,0,1,Fireman/Stoker
Jarvis, Mr. William,,37,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Joas, Mr. N.,,38,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Judd, Mr. Charles E.,,32,M,"Southampton, Hampshire, England",Southampton,B,,0,0,0,1,Fireman/Stoker
Jukes, Mr. James,,35,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Greaser
Jupe, Mr. Herbert,,31,M,"Southampton, Hampshire, England",Southampton,,73MB,0,0,0,1,Assistant Electrician
Kaspar, Mr. Franz V.,,40,M,"Southampton, Hampshire, England",Southampton,9,,0,0,0,1,Fireman/Stoker
Kearl, Mr. Charles H.,,44,M,"Ventnor, Isle of Wight, Hampshire, England",Southampton,,,0,1,0,1,Greaser
Kearl, Mr. G.,,24,M,"Hampshire, England",Southampton,,,0,1,0,1,Trimmer
Keegan, Mr. James,,38,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Leading Fireman
Kelly, Mr. James,,44,M,"Co. Meath, Ireland",Southampton,,,0,1,0,1,Greaser
Kelly, Mr. William,,23,M,"Dublin, Ireland",Belfast,,,0,1,0,1,Assistant Electrician
Kemish, Mr. George,,22,M,"Shirley, Southampton, Hampshire, England",Southampton,9,,0,0,0,1,Fireman/Stoker
Kemp, Mr. Thomas Hulman,,43,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Assistant Fourth Engineer
Kenchenten, Mr. Frederick,,37,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Greaser
Kerr, Mr. Thomas,,26,M,"Glasgow, Scotland",Southampton,,,0,1,0,1,Fireman/Stoker
Kinsella, Mr. Louis,,30,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Kirkham, Mr. James,,43,M,"Whittingham, Liverpool, Lancashire, England",Southampton,,,0,1,0,1,Greaser
Knowles, Mr. Thomas,,39,M,"Lymington, England",Southampton,C,,0,0,0,1,Fireman's Messman
Lahy, Mr. Thomas E.,,32,M,"London, England",Southampton,,,0,1,0,1,Fireman/Stoker
Lee, Mr. Henry,,18,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Trimmer
Light, Mr. Charles,,23,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Light, Mr. W.,,47,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Lindsay, Mr. William Charles,,30,M,"Bristol, Avon, England",Southampton,B,,0,0,0,1,Fireman/Stoker
Loyd, Mr. W.,,29,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Long, Mr. Frank,,28,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Trimmer
Long, Mr. William,,36,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Trimmer
Mackie, Mr. William Dickson,,32,M,"London, England",Belfast,,,0,1,0,1,Junior Fifth Engineer
Major, Mr. William,,32,M,"Southampton, Hampshire, England",Southampton,13,,0,0,0,1,Fireman/Stoker
Marett, Mr. George John,,27,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Marsh, Mr. Frederick Charles,,28,M,"Southampton, Hampshire, England",Southampton,,268MB,0,0,0,1,Fireman/Stoker
Maskell, Mr. L.A.,,25,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Trimmer
Mason, Mr. Frank Archibald Robert,,32,M,"Southampton, Hampshire, England",Southampton,B,,0,0,0,1,Fireman/Stoker
Mason, Mr. James,,39,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Leading Fireman
May Jr., Mr. Arthur William,,23,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
May Sr., Mr. Arthur William,,60,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Fireman's Messman
Mayo, Mr. William Peter,,27,M,"Southampton, Hampshire, England",Southampton,,117MB,0,0,0,1,Leading Fireman
Mayzes, Mr. Thomas,,25,M,"Southampton, Hampshire, England",Southampton,3,,0,0,0,1,Fireman/Stoker
McAndrew, Mr. Thomas Patrick,,38,M,"Liverpool, Merseyside, England",Southampton,,,0,1,0,1,Fireman/Stoker
McAndrews, Mr. William,,23,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
McCastlen, Mr. William,,38,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
McCubbin, Mr. Lee,,0,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
McGann, Mr. James,,29,M,"Liverpool, Lancashire, England",Southampton,B,,0,0,0,1,Trimmer
McGarvey, Mr. Edward Joseph,,34,M,"Liverpool, Lancashire, England",Southampton,,,0,1,0,1,Fireman/Stoker
McGaw, Mr. Errol Victor,,30,M,"Aldershot, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
McGregor, Mr. J.    ,(John Brown Niven),30,M,"Edinburgh, Midlothian, Scotland",Southampton,,,0,1,0,1,Fireman/Stoker
McInerney, Mr. Thomas,,38,M,"Bootle, Lancashire, England",Southampton,,,0,1,0,1,Greaser
McInytre, Mr. William,,22,M,"Southampton, Hampshire, England",Southampton,A,,0,0,0,1,Trimmer
McQuillan, Mr. William,,32,M,"Belfast, Ireland",Belfast,,183MB,0,0,0,1,Fireman/Stoker
McRae, Mr. William Alexander,,32,M,"Shirley, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
McReynolds, Mr. William,,22,M,"Belfast, Ireland",Belfast,,,0,1,0,1,Junior Sixth Engineer
Middleton, Mr. Alfred Pirrie,,17,M,"Belfast, Ireland",Belfast,,,0,1,0,1,Assistant Electrician
Milford, Mr. George,,28,M,"Ryde, Isle of Wight, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Millar, Mr. Robert,,27,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Extra Fifth Engineer
Millar, Mr. Thomas,,33,M,"Belfast, Ireland",Belfast,,,0,1,0,1,Assistant Deck Engineer
Mintram, Mr. William,,46,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Mitchell, Mr. Lawrence    ,(Lorenzo),19,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Trimmer
Moore, Mr. John J.,,29,M,"Southampton, Hampshire, England",Southampton,3,,0,0,0,1,Fireman/Stoker
Moore, Mr. Ralph,,21,M,"London, England",Southampton,,,0,1,0,1,Trimmer
Moores, Mr. Richard Henry,,44,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Greaser
Morgan, Mr. Arthur Herbert,,27,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Trimmer
Morgan, Mr. Thomas A.,,26,M,"Southampton, Hampshire, England",Southampton,,302MB,0,0,0,1,Fireman/Stoker
Morrell, Mr. R.    ,(Albert White),21,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Trimmer
Morris, Mr. Arthur,,30,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Greaser
Morris, Mr. William Edward,,23,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Trimmer
Moyes, Mr. William Young,,23,M,"Stirling, Scotland",Belfast,,,0,1,0,1,Senior Sixth Engineer
Murdock, Mr. William,,34,M,"Belfast, Ireland",Belfast,B,,0,0,0,1,Fireman/Stoker
Nettleton, Mr. George Walter,,29,M,"St. Denys, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Newman, Mr. Charles Thomas,,32,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Engineering Storekeeper
Noon, Mr. John,,35,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Norris, Mr. James,,22,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Noss, Mr. Bertram Arthur,,21,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Noss, Mr. Henry,,31,M,"Southampton, Hampshire, England",Southampton,15,,0,0,0,1,Fireman/Stoker
Nutbean, Mr. William,,31,M,"Southampton, Hampshire, England",Southampton,3,,0,0,0,1,Fireman/Stoker
O'Connor, Mr. John,,25,M,"Southampton, Hampshire, England",Southampton,B,,0,0,0,1,Trimmer
Olive, Mr. Charles,,31,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Greaser
Oliver, Mr. H.,,32,M,"Southampton, Hampshire, England",Southampton,3,,0,0,0,1,Fireman/Stoker
Othen, Mr. Charles,,36,M,"Southampton, Hampshire, England",Southampton,11,,0,0,0,1,Fireman/Stoker
Paice, Mr. Richard Charles John,,32,M,"Kingsclere, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Painter, Mr. Charles,,31,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Painter, Mr. Frank,,29,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Palles, Mr. Thomas Henry Michael,,45,M,"Liverpool, England",Southampton,,,0,1,0,1,Greaser
Parsons, Mr. Frank Alfred,,27,M,"Southampton, Hampshire, England",Belfast,,,0,1,0,1,Senior Fifth Engineer
Pearce, Mr. John,,28,M,"Southampton, Hampshire, England",Southampton,15,,0,0,0,1,Fireman/Stoker
Pelham, Mr. George,,39,M,"Southampton, Hampshire, England",Southampton,16,,0,0,0,1,Trimmer
Perry, Mr. Edgar Lionel,,19,M,"Southampton, Hampshire, England",Southampton,?,,0,0,0,1,Trimmer
Perry, Mr. Henry Frederick,,23,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Trimmer
Phillips, Mr. G.,,27,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Greaser
Pitfield, Mr. William James,,25,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Greaser
Podesta, Mr. John,,25,M,"Southampton, Hampshire, England",Southampton,3,,0,0,0,1,Fireman/Stoker
Pond, Mr. George,,32,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Prangnell, Mr. George,,31,M,"Southampton, Hampshire, England",Southampton,B,,0,0,0,1,Greaser
Preston, Mr. Thomas Charles Alfred,,20,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Trimmer
Priest, Mr. Arthur J.,,23,M,"Southampton, Hampshire, England",Southampton,15,,0,0,0,1,Fireman/Stoker
Proudfoot, Mr. Richard Royston,,22,M,"Plymouth, Devon, England",Southampton,,,0,1,0,1,Trimmer
Pugh, Mr. Percy,,31,M,"Hampshire, England",Southampton,,,0,1,0,1,Leading Fireman
Pusey, Mr. William Robert Holland,,24,M,"Hythe, Hampshire, England",Southampton,1,,0,0,0,1,Fireman/Stoker
Ranger, Mr. Thomas G.,,29,M,"Southampton, Hampshire, England",Southampton,4,,0,0,0,1,Greaser
Read, Mr. Joseph,,20,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Trimmer
Reed, Mr. Robert,,30,M,"Gosport, Hampshire, England",Southampton,,,0,1,0,1,Trimmer
Reeves, Mr. Robert,,30,M,"Southampton, Hampshire, England",Southampton,,280MB,0,0,0,1,Fireman/Stoker
Rice, Mr. Charles,,32,M,"Southampton, Hampshire, England",Southampton,10,,0,0,0,1,Fireman/Stoker
Richards, Mr. Joseph James,,30,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Rickman, Mr. George Albert,,36,M,"Milford, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Roberts, Mr. Robert George,,35,M,"Bransgore, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Rous, Mr. Arthur John,,26,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Plumber
Rudd, Mr. Henry,,23,M,"Southampton, Hampshire, England",Southampton,,86MB,0,0,0,1,Engineering Storkeeper
Rutter, Mr. Sidney,,27,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Sangster, Mr. Charles Edward,,30,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Saunders, Mr. Thomas,,n/a,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Saunders, Mr. W.,,30,M,"Southampton, Hampshire, England",Southampton,,184MB,0,0,0,1,Fireman/Stoker
Saunders, Mr. W.,,23,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Trimmer
Scott, Mr. Archibald,,40,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Scott, Mr. Frederick,,28,M,"Southampton, Hampshire, England",Southampton,4,,0,0,0,1,Greaser
Self, Mr. Alfred Henry,,40,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Greaser
Self, Mr. Edward,,25,M,"Southampton, Hampshire, England",Southampton,?,,0,0,0,1,Fireman/Stoker
Senior, Mr. Henry,,31,M,"London, England",Southampton,B,,0,0,0,1,Fireman/Stoker
Shea, Mr. Thomas,,29,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Sheath, Mr. Frederick,,20,M,"Southampton, Hampshire, England",Southampton,1,,0,0,0,1,Trimmer
Shepherd, Mr. Johnathan,,32,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Junior Assistant Second Engineer
Shiers, Mr. Alfred,,24,M,"Southampton, Hampshire, England",Southampton,5,,0,0,0,1,Fireman/Stoker
